p4n_id,title,url,latitude,longitude,location_type,num_places,total_reviews,avg_rating,parking_min_eur,parking_max_eur,electricity_eur,review_seasonality,top_languages,ai_pros,ai_cons,last_scraped
463241,(7565) Camping Monte Naturista O Barao,https://park4night.com/en/place/463241,38.018113,-8.484914,Camping,40.0,10,3.9,13.0,24.0,0.0,"{""2025-10"": 1, ""2025-09"": 2, ""2025-07"": 1, ""2024-09"": 2, ""2024-08"": 1, ""2024-04"": 1, ""2024-02"": 1}",nl (2); es (1); fr (3); de (1); it (2),atmosphere_quiet_peaceful (1); facilities_clean_modern (4); catering_bar_restaurant_onsite (2); value_affordable_fair (1); location_nature_trails_access (1); services_bread_delivery_onsite (1); activities_onsite_yoga_pool (4); staff_friendly_helpful (3); pitches_spacious_private (2); water_potable_easy_refill (1); utilities_reliable_electricity (1); misc_other_pros (1),rules_strict_fussy_unpleasant (2); service_staff_rude_unfriendly (1); checkin_rules_restrictive_slow (1); price_expensive_overpriced (1); showers_cold_low_pressure (1); misc_other_cons (1),2026-01-25 22:01:43
50070,(7570) Minas do Lousal - 210 Rua 25 Abril,https://park4night.com/en/place/50070,38.035801,-8.42889,Free motorhome area,12.0,302,4.26,0.0,0.0,0.0,"{""2026-01"": 7, ""2025-12"": 2, ""2025-11"": 3, ""2025-10"": 4, ""2025-09"": 6, ""2025-08"": 10, ""2025-07"": 4, ""2025-06"": 6, ""2025-05"": 4, ""2025-04"": 9, ""2025-03"": 12, ""2025-02"": 8, ""2025-01"": 7, ""2024-12"": 5, ""2024-11"": 3, ""2024-10"": 8, ""2024-09"": 11, ""2024-08"": 4, ""2024-07"": 9, ""2024-06"": 4, ""2024-05"": 11, ""2024-04"": 12, ""2024-03"": 7, ""2024-02"": 5, ""2024-01"": 1}",en (25); fr (20); de (15); nl (13); pt (12); es (12); it (6); cs (1); sk (1); sv (1); bg (1); pl (1),value_affordable_fair (40); waste_disposal_functional (39); water_potable_easy_refill (39); utilities_reliable_electricity (34); atmosphere_quiet_peaceful (30); heritage_culture_history (29); facilities_clean_modern (19); pitches_spacious_private (15); catering_bar_restaurant_onsite (14); activities_onsite_yoga_pool (8); shade_natural_provided (7); scenery_natural_beauty (7); staff_friendly_helpful (6); location_nature_trails_access (6); ground_flat_level_paved (5); services_bread_delivery_onsite (5); misc_other_pros (5); safety_feeling_safe_community (4); family_child_friendly_playground (4); access_easy_large_vehicles (2); supplies_nearby_shops_fuel (2); service_multilingual_welcoming (2),noise_dogs_animals_neighbors (20); utilities_electricity_tripping (14); overcrowding_packed_residents (10); service_lack_of_amenities (5); heritage_culture_history (3); location_town_center_proximity (3); rules_strict_fussy_unpleasant (3); space_cramped_lack_of_privacy (2); environment_pests_insects_smells (2); utilities_water_nonpotable_slow (2); price_expensive_overpriced (2); noise_traffic_airplane_loud (2); safety_theft_risk_loitering (2); facilities_broken_outdated (1); cleanliness_dirty_unkept (1); checkin_rules_restrictive_slow (1); scenery_natural_beauty (1); location_remote_isolated_far (1),2026-01-25 22:04:36
646606,"(7540-148) Santiago do Cacém, Santa Cruz e São Ba - Trilho Rio da Figueira",https://park4night.com/en/place/646606,38.01007,-8.699473,Parking lot day/night,5.0,5,4.2,0.0,0.0,0.0,"{""2026-01"": 1, ""2025-12"": 2, ""2025-11"": 2}",en (1); de (2); nl (2),value_affordable_fair (1); facilities_clean_modern (2); views_sunset_starry_sky (1); location_town_center_proximity (1); activities_onsite_yoga_pool (1); ground_flat_level_paved (2); noise_traffic_airplane_loud (1); safety_feeling_safe_community (1),access_difficult_narrow_steep (1); signage_unclear_directions (1),2026-01-25 21:39:27
30087,(7645-285) Camping Milfontes,https://park4night.com/en/place/30087,37.731701,-8.78301,Camping,0.0,290,3.68,16.0,34.0,0.0,"{""2026-01"": 1, ""2025-12"": 2, ""2025-11"": 1, ""2025-10"": 6, ""2025-09"": 3, ""2025-08"": 10, ""2025-07"": 2, ""2025-06"": 5, ""2025-05"": 8, ""2025-04"": 3, ""2025-03"": 1, ""2025-02"": 1, ""2025-01"": 1, ""2024-12"": 4, ""2024-11"": 1, ""2024-10"": 3, ""2024-09"": 9, ""2024-08"": 10, ""2024-07"": 5, ""2024-06"": 3, ""2024-05"": 8, ""2024-04"": 5, ""2024-03"": 3, ""2024-02"": 2, ""2024-01"": 1}",en (17); fr (16); de (14); es (7); nl (6); it (5); pt (3),staff_friendly_helpful (14); facilities_clean_modern (29); showers_hot_high_pressure (19); location_town_center_proximity (22); location_nature_trails_access (2); supplies_nearby_shops_fuel (10); services_bread_delivery_onsite (2); catering_bar_restaurant_onsite (6); utilities_reliable_electricity (2); connectivity_strong_wifi (4); pet_friendly_amenities (4); family_child_friendly_playground (6); access_easy_large_vehicles (2); checkin_automated_flexible_process (1); activities_onsite_yoga_pool (1); unique_vibe_creative_eco_farm (1); value_affordable_fair (10); discounts_accepted_acsi (10); shade_natural_provided (10); views_sunset_starry_sky (1); atmosphere_quiet_peaceful (7); misc_other_pros (10),noise_traffic_airplane_loud (1); noise_dogs_animals_neighbors (1); noise_events_music_parties (4); cleanliness_dirty_unkept (2); facilities_broken_outdated (13); showers_cold_low_pressure (4); terrain_uneven_sloping (3); terrain_muddy_dusty_flooding (5); access_difficult_narrow_steep (3); maneuvering_tight_spaces_restrictions (3); overcrowding_packed_residents (2); space_cramped_lack_of_privacy (5); price_expensive_overpriced (5); payment_issues_cash_only_friction (1); service_lack_of_amenities (3); service_staff_rude_unfriendly (7); checkin_rules_restrictive_slow (4); wifi_poor_unreliable_signal (2); safety_theft_risk_loitering (1); environment_pests_insects_smells (1); environment_litter_trash_accumulation (1); utilities_electricity_tripping (1); utilities_water_nonpotable_slow (1); signage_unclear_directions (1); location_remote_isolated_far (1); rules_strict_fussy_unpleasant (1); social_niche_demographic (1); situational_temporary_blockage (1); misc_other_cons (10),2026-01-25 21:40:10
212659,(7520)  - 8 Beco Praia da Cerca Nova,https://park4night.com/en/place/212659,37.853813,-8.785638,Extra services,0.0,17,2.88,,,,"{""2025-03"": 1, ""2025-01"": 1, ""2024-12"": 1}",fr (1); de (1); nl (1),misc_other_pros (1),utilities_water_nonpotable_slow (3),2026-01-25 21:40:26
341235,(7540) Santiago do Cacém - 14 Estrada do Fidalgo,https://park4night.com/en/place/341235,38.0073,-8.694869,MH parking without services,3.0,19,3.95,0.0,0.0,0.0,"{""2025-10"": 1, ""2025-05"": 1, ""2025-02"": 1, ""2025-01"": 4, ""2024-09"": 1, ""2024-04"": 1, ""2024-03"": 1}",en (4); es (2); de (2); fr (1); it (1),value_affordable_fair (4); location_nature_trails_access (1); location_town_center_proximity (1); supplies_nearby_shops_fuel (3); services_bread_delivery_onsite (1); laundry_effective_available (1); views_sunset_starry_sky (1); safety_feeling_safe_community (1); family_child_friendly_playground (1); misc_other_pros (1),noise_traffic_airplane_loud (1); noise_dogs_animals_neighbors (1); noise_events_music_parties (1); facilities_broken_outdated (1); terrain_uneven_sloping (1); space_cramped_lack_of_privacy (1); service_lack_of_amenities (1); wifi_poor_unreliable_signal (1); mobile_signal_weak_dead_zone (1); environment_pests_insects_smells (1); environment_litter_trash_accumulation (1); utilities_electricity_tripping (1); utilities_water_nonpotable_slow (1); signage_unclear_directions (1); location_remote_isolated_far (1); rules_strict_fussy_unpleasant (1); misc_other_cons (1),2026-01-25 21:40:54
111308,(7645-296) Vila Nova de Milfontes - Rua do Moinho de Vento Loja 13,https://park4night.com/en/place/111308,37.729523,-8.781386,Extra services,2.0,15,4.2,,,,"{""2025-10"": 1}",de (1),laundry_effective_available (1); facilities_clean_modern (1); staff_friendly_helpful (1); supplies_nearby_shops_fuel (1),,2026-01-25 21:41:19
187368,(7520) Porto Covo - 10 Rua Carlos Tê,https://park4night.com/en/place/187368,37.854163,-8.789895,Parking lot day/night,20.0,172,3.59,0.0,0.0,0.0,"{""2026-01"": 1, ""2025-10"": 4, ""2025-09"": 4, ""2025-08"": 15, ""2025-07"": 5, ""2025-06"": 4, ""2025-05"": 2, ""2025-04"": 3, ""2025-03"": 3, ""2025-02"": 3, ""2025-01"": 3, ""2024-12"": 3, ""2024-11"": 3, ""2024-10"": 2, ""2024-09"": 5, ""2024-08"": 12, ""2024-07"": 4, ""2024-06"": 4, ""2024-05"": 6, ""2024-03"": 1, ""2024-02"": 2, ""2024-01"": 1}",pt (23); es (14); fr (13); de (10); en (7); it (5); nl (3); cs (1),location_town_center_proximity (38); location_beach_water_access (33); atmosphere_quiet_peaceful (29); value_affordable_fair (19); safety_feeling_safe_community (13); ground_flat_level_paved (11); access_easy_large_vehicles (5); connectivity_good_5g_mobile (2); misc_other_pros (2); supplies_nearby_shops_fuel (1); services_bread_delivery_onsite (1); family_child_friendly_playground (1),cleanliness_dirty_unkept (13); terrain_muddy_dusty_flooding (11); service_lack_of_amenities (10); noise_traffic_airplane_loud (4); noise_dogs_animals_neighbors (2); noise_events_music_parties (2); overcrowding_packed_residents (2); space_cramped_lack_of_privacy (2); facilities_broken_outdated (1); access_difficult_narrow_steep (1); price_expensive_overpriced (1); wifi_poor_unreliable_signal (1); safety_theft_risk_loitering (1); environment_pests_insects_smells (1); environment_litter_trash_accumulation (1); signage_unclear_directions (1); location_remote_isolated_far (1); rules_strict_fussy_unpleasant (1); misc_other_cons (1),2026-01-25 21:42:12
169931,(7540-195) Santiago do Cacém - 11 R. das Nogueiras,https://park4night.com/en/place/169931,38.011591,-8.697089,Extra services,20.0,27,4.11,0.0,0.0,0.0,"{""2025-11"": 2, ""2025-08"": 1, ""2025-04"": 1, ""2025-02"": 1, ""2024-12"": 1, ""2024-11"": 1, ""2024-09"": 2, ""2024-06"": 1, ""2024-03"": 2}",en (3); es (2); nl (1); pt (1); fr (1); de (1),showers_hot_high_pressure (7); facilities_clean_modern (3); location_nature_trails_access (1); activities_onsite_yoga_pool (1); misc_other_pros (1),service_staff_rude_unfriendly (1); situational_temporary_blockage (3); showers_cold_low_pressure (1); environment_pests_insects_smells (1); signage_unclear_directions (1),2026-01-25 21:42:15
20450,() Santiago do Cacém - 18 Estrada do Fidalgo,https://park4night.com/en/place/20450,38.012402,-8.69492,Free motorhome area,60.0,220,3.82,0.0,0.0,0.0,"{""2026-01"": 4, ""2025-11"": 3, ""2025-10"": 6, ""2025-09"": 1, ""2025-08"": 8, ""2025-07"": 2, ""2025-06"": 1, ""2025-05"": 2, ""2025-04"": 2, ""2025-03"": 2, ""2025-02"": 1, ""2025-01"": 1, ""2024-12"": 2, ""2024-10"": 2, ""2024-09"": 1, ""2024-08"": 5, ""2024-07"": 7, ""2024-06"": 2, ""2024-05"": 5, ""2024-04"": 5, ""2024-03"": 3, ""2024-02"": 3, ""2024-01"": 1}",es (13); fr (12); de (9); en (7); nl (2); it (2); eu (2); pt (2); pl (1),value_affordable_fair (37); shade_natural_provided (20); location_nature_trails_access (12); location_town_center_proximity (11); atmosphere_quiet_peaceful (10); services_bread_delivery_onsite (1); water_potable_easy_refill (1); waste_disposal_functional (1); family_child_friendly_playground (1); misc_other_pros (1); activities_onsite_yoga_pool (1); scenery_natural_beauty (1),terrain_uneven_sloping (32); access_difficult_narrow_steep (14); space_cramped_lack_of_privacy (10); maneuvering_tight_spaces_restrictions (9); utilities_water_nonpotable_slow (3); overcrowding_packed_residents (2); noise_dogs_animals_neighbors (1); cleanliness_dirty_unkept (1); terrain_muddy_dusty_flooding (1); rules_strict_fussy_unpleasant (1); misc_other_cons (1); signage_unclear_directions (1),2026-01-25 21:42:27
434834,(7555-267) Santiago do Cacém - Unnamed Road,https://park4night.com/en/place/434834,37.865338,-8.720496,Service area without parking,1.0,89,4.6,,,0.0,"{""2026-01"": 1, ""2025-12"": 3, ""2025-11"": 4, ""2025-10"": 5, ""2025-09"": 2, ""2025-08"": 5, ""2025-07"": 5, ""2025-06"": 1, ""2025-05"": 1, ""2025-04"": 3, ""2025-03"": 2, ""2025-02"": 3, ""2025-01"": 3, ""2024-12"": 3, ""2024-10"": 1, ""2024-09"": 5, ""2024-08"": 2, ""2024-07"": 12, ""2024-06"": 2, ""2024-05"": 3, ""2024-04"": 3, ""2024-03"": 2}",en (11); fr (10); es (8); pt (8); de (5); nl (4); it (2); pl (1); hu (1); cs (1),value_affordable_fair (30); water_potable_easy_refill (27); waste_disposal_functional (25); facilities_clean_modern (17); access_easy_large_vehicles (5); supplies_nearby_shops_fuel (3); location_nature_trails_access (1); misc_other_pros (1),showers_cold_low_pressure (15); access_difficult_narrow_steep (3); environment_pests_insects_smells (1); misc_other_cons (1),2026-01-25 21:43:15
185459,(7520) Parque de Campismo da Ilha do Pessegueiro,https://park4night.com/en/place/185459,37.841802,-8.780198,Camping,0.0,81,3.3,20.0,26.5,0.0,"{""2026-01"": 1, ""2025-12"": 1, ""2025-11"": 1, ""2025-09"": 1, ""2025-08"": 6, ""2025-07"": 2, ""2025-05"": 3, ""2024-11"": 1, ""2024-09"": 1, ""2024-08"": 5, ""2024-07"": 3, ""2024-04"": 2}",en (7); fr (7); es (1); nl (1); de (3); pt (3); it (1),atmosphere_quiet_peaceful (5); scenery_natural_beauty (1); views_sunset_starry_sky (2); staff_friendly_helpful (7); service_multilingual_welcoming (2); facilities_clean_modern (3); showers_hot_high_pressure (1); pitches_spacious_private (4); ground_flat_level_paved (2); shade_natural_provided (2); value_affordable_fair (4); location_beach_water_access (2); location_town_center_proximity (2); location_nature_trails_access (1); supplies_nearby_shops_fuel (1); services_bread_delivery_onsite (1); catering_bar_restaurant_onsite (2); utilities_water_potable_easy_refill (2); connectivity_strong_wifi (1); family_child_friendly_playground (1); access_easy_large_vehicles (1); checkin_automated_flexible_process (1); activities_onsite_yoga_pool (1); unique_vibe_creative_eco_farm (1); misc_other_pros (3),noise_dogs_animals_neighbors (1); noise_events_music_parties (1); cleanliness_dirty_unkept (1); facilities_broken_outdated (1); showers_cold_low_pressure (2); terrain_uneven_sloping (1); shade_lack_of_exposed (1); access_difficult_narrow_steep (1); maneuvering_tight_spaces_restrictions (1); overcrowding_packed_residents (1); space_cramped_lack_of_privacy (1); price_expensive_overpriced (1); payment_issues_cash_only_friction (1); service_lack_of_amenities (2); service_staff_rude_unfriendly (1); checkin_rules_restrictive_slow (1); wifi_poor_unreliable_signal (1); mobile_signal_weak_dead_zone (1); safety_theft_risk_loitering (1); environment_pests_insects_smells (1); environment_litter_trash_accumulation (1); utilities_electricity_tripping (1); utilities_water_nonpotable_slow (1); signage_unclear_directions (1); location_remote_isolated_far (1); rules_strict_fussy_unpleasant (1); misc_other_cons (3),2026-01-25 21:43:55
18333,(7520) Camping Costa Vizir,https://park4night.com/en/place/18333,37.856445,-8.787106,Camping,200.0,423,4.28,23.0,68.0,0.0,"{""2026-01"": 2, ""2025-12"": 2, ""2025-11"": 2, ""2025-10"": 11, ""2025-09"": 11, ""2025-08"": 3, ""2025-07"": 8, ""2025-06"": 9, ""2025-05"": 10, ""2025-04"": 5, ""2025-03"": 6, ""2025-02"": 1, ""2025-01"": 2, ""2024-11"": 6, ""2024-10"": 6, ""2024-09"": 9, ""2024-08"": 6, ""2024-07"": 15, ""2024-06"": 11, ""2024-05"": 6, ""2024-04"": 4, ""2024-03"": 4, ""2024-02"": 6}",German (22); English (14); French (13); Spanish (11); Portuguese (6); Dutch (4); Finnish (1),facilities_clean_modern (40); location_beach_water_access (30); location_town_center_proximity (29); staff_friendly_helpful (21); activities_onsite_yoga_pool (20); pitches_spacious_private (17); discounts_accepted_acsi (13); atmosphere_quiet_peaceful (8); showers_hot_high_pressure (7); laundry_effective_available (6); family_child_friendly_playground (4); catering_bar_restaurant_onsite (4); pet_friendly_amenities (3); value_affordable_fair (3); location_nature_trails_access (3); utilities_reliable_electricity (2); water_potable_easy_refill (2); services_bread_delivery_onsite (2); ground_flat_level_paved (1); access_easy_large_vehicles (1); checkin_automated_flexible_process (1); connectivity_strong_wifi (1); misc_other_pros (1),price_expensive_overpriced (16); cleanliness_dirty_unkept (7); environment_litter_trash_accumulation (6); shade_lack_of_exposed (5); facilities_broken_outdated (4); connectivity_poor_unreliable_signal (4); terrain_uneven_sloping (3); checkin_rules_restrictive_slow (3); utilities_electricity_tripping (2); overcrowding_packed_residents (2); service_staff_rude_unfriendly (2); maneuvering_tight_spaces_restrictions (1); noise_events_music_parties (1); rules_strict_fussy_unpleasant (1); misc_other_cons (1),2026-01-25 21:44:04
130521,(7540) Santiago do Cacém - 14 Rua Vasco da Gama,https://park4night.com/en/place/130521,38.01659,-8.699258,Parking lot day/night,0.0,9,3.0,0.0,0.0,,"{""2025-12"": 1, ""2025-01"": 1, ""2024-11"": 1, ""2024-10"": 1, ""2024-04"": 1}",de (1); fr (2); en (2); nl (1),atmosphere_quiet_peaceful (1); views_sunset_starry_sky (1); location_town_center_proximity (1); water_potable_easy_refill (1); waste_disposal_functional (1),terrain_uneven_sloping (3); noise_events_music_parties (1); access_difficult_narrow_steep (1); service_lack_of_amenities (1); misc_other_cons (1),2026-01-25 21:46:05
53648,(7520) Sines - M1109,https://park4night.com/en/place/53648,37.926072,-8.80566,Parking lot day/night,15.0,334,4.14,0.0,0.0,0.0,"{""2026-01"": 6, ""2025-12"": 2, ""2025-11"": 8, ""2025-10"": 6, ""2025-09"": 4, ""2025-08"": 11, ""2025-07"": 4, ""2025-06"": 5, ""2025-05"": 9, ""2025-04"": 8, ""2025-03"": 4, ""2025-02"": 5, ""2025-01"": 9, ""2024-12"": 7, ""2024-11"": 6, ""2024-10"": 8, ""2024-09"": 10, ""2024-08"": 7, ""2024-07"": 13, ""2024-06"": 2, ""2024-05"": 5, ""2024-04"": 6, ""2024-03"": 3, ""2024-02"": 1, ""2024-01"": 1}",English (22); German (16); Spanish (12); French (7); Dutch (6); Portuguese (5); Italian (4); Polish (1); Czech (1),atmosphere_quiet_peaceful (40); location_beach_water_access (39); safety_feeling_safe_community (21); pitches_spacious_private (18); waste_disposal_functional (12); misc_other_pros (10); catering_bar_restaurant_onsite (10); scenery_natural_beauty (7); value_affordable_fair (6); ground_flat_level_paved (6); activities_onsite_yoga_pool (5); access_easy_large_vehicles (4); views_sunset_starry_sky (4); location_nature_trails_access (3); connectivity_good_5g_mobile (3); location_town_center_proximity (3); facilities_clean_modern (3); safety_secure_fenced_monitored (3); family_child_friendly_playground (2); social_niche_demographic (1); supplies_nearby_shops_fuel (1); heritage_culture_history (1),service_lack_of_amenities (15); overcrowding_packed_residents (12); cleanliness_dirty_unkept (10); misc_other_cons (10); maneuvering_tight_spaces_restrictions (8); noise_dogs_animals_neighbors (8); environment_pests_insects_smells (6); noise_traffic_airplane_loud (4); rules_strict_fussy_unpleasant (4); showers_cold_low_pressure (2); location_remote_isolated_far (2); space_cramped_lack_of_privacy (2); pet_friendly_amenities (2); noise_events_music_parties (2); catering_bar_restaurant_onsite (2); situational_temporary_blockage (2); shade_lack_of_exposed (1); family_child_friendly_playground (1); safety_police_fines_eviction_risk (1); environment_litter_trash_accumulation (1),2026-01-25 21:46:46
275662,(7540-205) Santiago do Cacém - 3 Rua Ramos da Costa,https://park4night.com/en/place/275662,38.014308,-8.692091,Extra services,1.0,9,5.0,0.0,0.0,0.0,"{""2025-10"": 1, ""2024-05"": 1, ""2024-04"": 1, ""2024-02"": 1}",de (2); nl (1),laundry_effective_available (3); facilities_clean_modern (2); family_child_friendly_playground (2); value_affordable_fair (1); water_potable_easy_refill (1),payment_issues_cash_only_friction (1); access_difficult_narrow_steep (1),2026-01-25 21:47:07
556333,(7520) Sines - 11 Rua Vitalina da Silva,https://park4night.com/en/place/556333,37.851921,-8.784749,Parking lot day/night,20.0,5,4.2,0.0,0.0,0.0,"{""2025-12"": 1, ""2025-06"": 1, ""2025-04"": 2, ""2024-10"": 1}",es (3); de (1); en (1),atmosphere_quiet_peaceful (4); misc_other_pros (1),environment_litter_trash_accumulation (2); noise_traffic_airplane_loud (1); misc_other_cons (1),2026-01-25 21:47:26
303940,(7645) Vila Nova de Milfontes - 29 Rua Das Pousadas,https://park4night.com/en/place/303940,37.729096,-8.782226,Parking lot day/night,0.0,131,4.07,0.0,0.0,0.0,"{""2026-01"": 1, ""2025-12"": 2, ""2025-11"": 4, ""2025-10"": 3, ""2025-09"": 3, ""2025-08"": 1, ""2025-06"": 1, ""2025-03"": 1, ""2025-01"": 1, ""2024-11"": 1, ""2024-10"": 1, ""2024-09"": 2, ""2024-08"": 4, ""2024-07"": 3, ""2024-06"": 2, ""2024-05"": 4, ""2024-04"": 1, ""2024-03"": 1, ""2024-02"": 2}",en (7); fr (7); es (6); de (6); it (4); pt (2); da (1),location_town_center_proximity (10); showers_hot_high_pressure (10); facilities_clean_modern (7); safety_feeling_safe_community (5); location_beach_water_access (3); supplies_nearby_shops_fuel (3); services_bread_delivery_onsite (1); water_potable_easy_refill (1); misc_other_pros (1),noise_traffic_airplane_loud (10); noise_events_music_parties (5); access_difficult_narrow_steep (3); showers_cold_low_pressure (3); safety_theft_risk_loitering (2); overcrowding_packed_residents (2); rules_strict_fussy_unpleasant (2); facilities_broken_outdated (1); terrain_muddy_dusty_flooding (1); space_cramped_lack_of_privacy (1); wifi_poor_unreliable_signal (1); mobile_signal_weak_dead_zone (1); environment_pests_insects_smells (1); environment_litter_trash_accumulation (1); signage_unclear_directions (1); location_remote_isolated_far (1); misc_other_cons (1),2026-01-25 21:48:11
23784,(7520-075) Campigir São Torpes,https://park4night.com/en/place/23784,37.908501,-8.79366,Camping,10.0,58,3.17,14.0,33.0,0.0,"{""2025-10"": 3, ""2025-09"": 1, ""2025-08"": 1, ""2025-07"": 1, ""2024-09"": 1, ""2024-08"": 1, ""2024-07"": 1, ""2024-06"": 2}",de (4); es (2); nl (1); fr (1); pt (1),atmosphere_quiet_peaceful (3); staff_friendly_helpful (4); showers_hot_high_pressure (3); location_beach_water_access (4); facilities_clean_modern (2); pitches_spacious_private (1); ground_flat_level_paved (1); value_affordable_fair (2); services_bread_delivery_onsite (1); catering_bar_restaurant_onsite (2); family_child_friendly_playground (2); checkin_automated_flexible_process (1); activities_onsite_yoga_pool (1); misc_other_pros (2),facilities_broken_outdated (3); showers_cold_low_pressure (1); terrain_uneven_sloping (2); shade_lack_of_exposed (1); access_difficult_narrow_steep (1); space_cramped_lack_of_privacy (1); price_expensive_overpriced (1); service_staff_rude_unfriendly (1); wifi_poor_unreliable_signal (1); mobile_signal_weak_dead_zone (1); environment_pests_insects_smells (2); environment_litter_trash_accumulation (1); utilities_electricity_tripping (1); utilities_water_nonpotable_slow (1); signage_unclear_directions (1); location_remote_isolated_far (1); rules_strict_fussy_unpleasant (1); misc_other_cons (2),2026-01-25 21:48:55
589090,(7645) Vila Nova de Milfontes -,https://park4night.com/en/place/589090,37.7603,-8.766879,Private car park for campers,10.0,28,4.86,10.0,10.0,,"{""2025-10"": 4, ""2025-09"": 6, ""2025-08"": 7, ""2025-07"": 7, ""2025-06"": 3, ""2025-05"": 1}",en (10); nl (3); es (5); fr (5); de (4); it (2),atmosphere_quiet_peaceful (23); staff_friendly_helpful (19); value_affordable_fair (3); location_nature_trails_access (1); location_town_center_proximity (2); location_beach_water_access (3); pitches_spacious_private (5); ground_flat_level_paved (3); views_sunset_starry_sky (4); pet_friendly_amenities (3); family_child_friendly_playground (2); service_multilingual_welcoming (1); tips_local_knowledge (1); unique_vibe_creative_eco_farm (1); misc_other_pros (1),facilities_clean_modern (1); showers_hot_high_pressure (1); laundry_effective_available (1); access_easy_large_vehicles (1); checkin_automated_flexible_process (1); activities_onsite_yoga_pool (1); misc_other_cons (3); terrain_uneven_sloping (1); service_lack_of_amenities (1); signage_unclear_directions (1),2026-01-25 21:48:59
29073,(7520) Campsites Porto Covo,https://park4night.com/en/place/29073,37.852731,-8.787784,Camping,90.0,132,3.37,12.1,16.95,0.0,"{""2026-01"": 2, ""2025-11"": 1, ""2025-10"": 3, ""2025-09"": 2, ""2025-08"": 1, ""2025-07"": 6, ""2025-06"": 4, ""2025-05"": 3, ""2025-04"": 3, ""2025-03"": 2, ""2025-02"": 3, ""2025-01"": 1, ""2024-12"": 1, ""2024-11"": 1, ""2024-10"": 5, ""2024-09"": 3, ""2024-08"": 2, ""2024-07"": 5, ""2024-05"": 5, ""2024-04"": 4, ""2024-03"": 2, ""2024-02"": 2}",en (14); de (13); pt (10); es (6); fr (6); it (3); fi (1),facilities_clean_modern (19); staff_friendly_helpful (13); location_town_center_proximity (12); showers_hot_high_pressure (10); location_nature_trails_access (5); value_affordable_fair (4); connectivity_strong_wifi (3); shade_natural_provided (2); location_beach_water_access (2); services_bread_delivery_onsite (1); family_child_friendly_playground (1); checkin_automated_flexible_process (1); activities_onsite_yoga_pool (1); misc_other_pros (1),access_difficult_narrow_steep (13); space_cramped_lack_of_privacy (11); noise_traffic_airplane_loud (5); cleanliness_dirty_unkept (4); noise_dogs_animals_neighbors (4); checkin_rules_restrictive_slow (4); facilities_broken_outdated (3); overcrowding_packed_residents (3); wifi_poor_unreliable_signal (2); showers_cold_low_pressure (2); service_lack_of_amenities (2); rules_strict_fussy_unpleasant (2); terrain_muddy_dusty_flooding (1); price_expensive_overpriced (1); payment_issues_cash_only_friction (1); service_staff_rude_unfriendly (1); mobile_signal_weak_dead_zone (1); environment_pests_insects_smells (1); utilities_water_nonpotable_slow (1); situational_temporary_blockage (1); misc_other_cons (1),2026-01-25 21:49:00
40034,(7645) Orbitur Camping Park - Sitava Milfontes,https://park4night.com/en/place/40034,37.779701,-8.78354,Camping,100.0,90,3.28,18.0,40.0,0.0,"{""2025-12"": 2, ""2025-09"": 3, ""2025-08"": 3, ""2025-07"": 1, ""2025-05"": 2, ""2025-04"": 1, ""2025-03"": 1, ""2025-02"": 2, ""2025-01"": 1, ""2024-12"": 2, ""2024-11"": 2, ""2024-10"": 3, ""2024-09"": 4, ""2024-08"": 5, ""2024-07"": 1, ""2024-05"": 2, ""2024-04"": 2, ""2024-03"": 2}",en (12); de (10); fr (5); es (4); it (2); nl (2); pt (1),location_beach_water_access (11); staff_friendly_helpful (6); facilities_clean_modern (5); showers_hot_high_pressure (4); value_affordable_fair (3); discounts_accepted_acsi (2); family_child_friendly_playground (2); activities_onsite_yoga_pool (2); services_bread_delivery_onsite (1); catering_bar_restaurant_onsite (1); supplies_nearby_shops_fuel (1); laundry_effective_available (1); service_multilingual_welcoming (1); misc_other_pros (1),price_expensive_overpriced (14); cleanliness_dirty_unkept (9); facilities_broken_outdated (7); terrain_uneven_sloping (5); noise_traffic_airplane_loud (3); checkin_automated_flexible_process (3); wifi_poor_unreliable_signal (3); space_cramped_lack_of_privacy (2); overcrowding_packed_residents (2); terrain_muddy_dusty_flooding (2); showers_cold_low_pressure (1); waste_disposal_functional (1); mobile_signal_weak_dead_zone (1); environment_pests_insects_smells (1); rules_strict_fussy_unpleasant (1); access_difficult_narrow_steep (1); service_staff_rude_unfriendly (1); connectivity_good_5g_mobile (1); misc_other_cons (1),2026-01-25 21:49:30
